content,CustomerService,FiturAplikasi,UserExperience,Verifikasi,Preprocess,review_tokenized
"Aplikasi busuk udh top up saldo ga masuk, pas log in malah ga bisa, komplain ke cs malah ribet dan susah",-1,-1,-1,0,aplikasi busuk udah mantap  saldo ga masuk pas masuk dalam  ga  komplain  layan langgan  ribet  susah,"['aplikasi', 'busuk', 'udah', 'mantap', 'saldo', 'ga', 'masuk', 'pas', 'masuk', 'dalam', 'ga', 'komplain', 'layan', 'langgan', 'ribet', 'susah']"
"mantapppp,, saya pakai linkaja udah lama, belum ada gangguan atau kendala dalam aplikasi, transfer dalam hitungan detik langsung masuk terkirim, mantap lah, cuma mau kasih masukan, coba dong tambah menu baru,""menu pinjaman,payletter dsb"", makin mantaaappp kalo ada,,ðð",0,1,1,0,mantapppp  pakai linkaja udah lama   ganggu  kendala  aplikasi transfer  hitung detik langsung masuk kirim mantap    kasih masuk coba   menu  menu pinjam bayar     mantap   ,"['mantapppp', 'pakai', 'linkaja', 'udah', 'lama', 'ganggu', 'kendala', 'aplikasi', 'transfer', 'hitung', 'detik', 'langsung', 'masuk', 'kirim', 'mantap', 'kasih', 'masuk', 'coba', 'menu', 'menu', 'pinjam', 'bayar', 'mantap']"
"Mau riset pin.kok gk bisa2.ket koneksi la aq d rmh pkai wifi kok, coba jlaskn.kalau tdk saya gk mau menggunkn metode ini..",0,-1,-1,0, riset pin  gak  terang koneksi    rumah pakai internet  coba   tidak  gak   metode  ,"['riset', 'pin', 'gak', 'terang', 'koneksi', 'rumah', 'pakai', 'internet', 'coba', 'tidak', 'gak', 'metode']"
"akun tidak bisa di akses maka sudah top up,,, kasih solusi donk biar bisa di tarik lagi itu uangnya... hubungi customer servis tidak ada tanggapan",-1,0,-1,0,akun tidak   akses   mantap up kasih solusi  biar   tarik   uang hubung customer servis tidak  tanggap,"['akun', 'tidak', 'akses', 'mantap', 'up', 'kasih', 'solusi', 'biar', 'tarik', 'uang', 'hubung', 'customer', 'servis', 'tidak', 'tanggap']"
aplikasi nya keren dan sangat bermanfaat. bener bener ngebantu banget di zaman cashless ini ðððð,0,1,1,0,aplikasi  keren   manfaat bener bener ngebantu   zaman nontunai  ,"['aplikasi', 'keren', 'manfaat', 'bener', 'bener', 'ngebantu', 'zaman', 'nontunai']"
"Sdh bagus , cuma biasanya tdk bisa transaksi kalau masih pagi sekali",0,1,-1,0, bagus   tidak  transaksi   pagi ,"['bagus', 'tidak', 'transaksi', 'pagi']"
Dompet digital yang praktis buat transaksi dan gk ribet. Buat bayar olshop atau isi pake data juga bisa. Top ð,0,1,1,0,dompet digital  praktis  transaksi  gak ribet  bayar olshop  isi pakai data   mantap ,"['dompet', 'digital', 'praktis', 'transaksi', 'gak', 'ribet', 'bayar', 'olshop', 'isi', 'pakai', 'data', 'mantap']"
"Link aja emang paling best deh, aplikasi paling mudah buat transfer ðð",0,1,1,0,linkaja aja emang  baik  aplikasi  mudah  transfer ,"['linkaja', 'aja', 'emang', 'baik', 'aplikasi', 'mudah', 'transfer']"
"Aplikasi ini sangat membantu banget dalam transaksi pulsa, data, token listrik, token air. Fitur yang disediakan mudah digunakan dan tidak ribet. Pokoknya sangat rekomended",0,1,1,0,aplikasi   bantu   transaksi pulsa data token listrik token air fitur  sedia mudah   tidak ribet pokok  rekomendasi,"['aplikasi', 'bantu', 'transaksi', 'pulsa', 'data', 'token', 'listrik', 'token', 'air', 'fitur', 'sedia', 'mudah', 'tidak', 'ribet', 'pokok', 'rekomendasi']"
"Fitur bagusss,selama ini engga ada kendala ,selama menggunakan apk ini udh 1 taun lebih ...saldo aman aman aja engga ada yg aneh2. masalahnya: Kenapa harga pulsanya mahaal apalagi telkomsel?",0,1,1,0,fitur bagus   engga  kendala   aplikasi  udah   saldo aman aman aja engga   aneh   harga pulsa mahal  telkomsel ,"['fitur', 'bagus', 'engga', 'kendala', 'aplikasi', 'udah', 'saldo', 'aman', 'aman', 'aja', 'engga', 'aneh', 'harga', 'pulsa', 'mahal', 'telkomsel']"
"Setelah di update jelek, gak bisa transaksi... gmn...",0,-1,-1,0,  baharu jelek gak  transaksi gmn ,"['baharu', 'jelek', 'gak', 'transaksi', 'gmn']"
"Min balek kan uang saya, saya sudah top up tapi saldonya nggak masuk2, dari pihak bank sudah menyatakan sukses dan menunjukkan bukti transaksi.. Ini sudah 2 hari..",0,-1,-1,0,admin balek  uang    mantap   saldo  masuk   bank   sukses   bukti transaksi    ,"['admin', 'balek', 'uang', 'mantap', 'saldo', 'masuk', 'bank', 'sukses', 'bukti', 'transaksi']"
Mudah digunakan bisa untuk bnyk pembayaran. Yg sering pake di pombensin Pertamina banyak cashback. Mantep,0,1,1,0,mudah     bayar   pakai  pom bensin pertamina  uang  mantep,"['mudah', 'bayar', 'pakai', 'pom', 'bensin', 'pertamina', 'uang', 'mantep']"
"Parah! Yang baca komenku, plis jangan install apps ini kalo gak mau nyesel. Kenapa? Upgrade full service gak jelas!! Disuruh livechat eh malah chatan sama bot. Ini merugikan banget, karena uangku jadi ketahan di aplikasi. Bukan aku doang, tapi korbannya udah banyaakk!! Please jangan instal!!",-1,0,-1,-1,parah  baca komenku plis jangan pasang aplikasi   gak  nyesal  tingkat penuh servis gak  suruh japri   chatan  robot  rugi   uang  tahan  aplikasi     korban udah banyaakk tolong jangan instal ,"['parah', 'baca', 'komenku', 'plis', 'jangan', 'pasang', 'aplikasi', 'gak', 'nyesal', 'tingkat', 'penuh', 'servis', 'gak', 'suruh', 'japri', 'chatan', 'robot', 'rugi', 'uang', 'tahan', 'aplikasi', 'korban', 'udah', 'banyaakk', 'tolong', 'jangan', 'instal']"
"Pake LinkAja semua jadi beres, mau beli pulsa bayar BPJS sama Listrik juga bisa, aplikasi juga mudah digunakan, mau jajan gak bawa cash bisa pake QRIS jadi lebih nyaman dan aman.",0,1,1,0,pakai linkaja   beres  beli pulsa bayar bpjs  listrik   aplikasi  mudah   jajan gak bawa tunai  pakai qris   nyaman  aman ,"['pakai', 'linkaja', 'beres', 'beli', 'pulsa', 'bayar', 'bpjs', 'listrik', 'aplikasi', 'mudah', 'jajan', 'gak', 'bawa', 'tunai', 'pakai', 'qris', 'nyaman', 'aman']"
"Belum bisa full service gara2 NIK dinyatakan pernah dipakai padahal gak pernah punya akun LINK sebelum ini. Kalau masalah ini bisa dibantu, aku kasih bintang 5",0,0,-1,-1,  penuh servis gara nik nyata  pakai  gak   akun linkaja       bantu  kasih bintang ,"['penuh', 'servis', 'gara', 'nik', 'nyata', 'pakai', 'gak', 'akun', 'linkaja', 'bantu', 'kasih', 'bintang']"
aplikasi gimana ini login aja disuruh call admin apa gunanya ngirim verifikasi lewat no hp tapi tetap disuruh hub cs. mana udah topup 100rb gak bisa login.,0,-1,-1,0,aplikasi gimana  masuk aja suruh panggil admin  guna ngirim verifikasi  nomor telepon   suruh hubung layan langgan  udah isi  gak  masuk ,"['aplikasi', 'gimana', 'masuk', 'aja', 'suruh', 'panggil', 'admin', 'guna', 'ngirim', 'verifikasi', 'nomor', 'telepon', 'suruh', 'hubung', 'layan', 'langgan', 'udah', 'isi', 'gak', 'masuk']"
"Aplikasinya bagus, fiturÂ² yang ada sangat menarik, sangat mudah digunakan dan dipahami, sangat mempermudah kita dalam bertransaksi, pokoknya sangat rekomended!!!",0,1,1,0,aplikasi bagus fitur    tarik  mudah   paham  mudah   transaksi pokok  rekomended ,"['aplikasi', 'bagus', 'fitur', 'tarik', 'mudah', 'paham', 'mudah', 'transaksi', 'pokok', 'rekomended']"
"Aplikasinya memudahkan untuk transaksi supaya cashless, jd nya ga perlu ribet cari kembalian. Udah sering pake dan ga mengecewakan. Keren!",0,1,1,0,aplikasi mudah  transaksi  nontunai jd  ga  ribet cari kembali udah  pakai  ga kecewa keren ,"['aplikasi', 'mudah', 'transaksi', 'nontunai', 'jd', 'ga', 'ribet', 'cari', 'kembali', 'udah', 'pakai', 'ga', 'kecewa', 'keren']"
"Sungguh pengalaman yang buruk. Saya menyesal menggunakan link aja sebagai media transfer tarik tunai,tertera sukses namun uangnya tidak keluar. Saya sudah hubungi pihak link aja mulai dari email, Facebook, dan instagram namun responya lambat sekali. Saya sudah kapok menggunakan link aja sebagai media transfer.demi Allah Saya tidak berbohong, ini atas pengalaman pribadi Saya, sekedar memberitahu temenÂ²untuk berpikir ulang menggunakan link aja sebagai media transfer. Sekian terimakasih",-1,-1,-1,0,sungguh alam  buruk  sesal  linkaja aja  media transfer tarik tunai tera sukses  uang tidak    hubung  linkaja aja   email facebook  instagram  respon lambat    kapok  linkaja aja  media transfer  allah  tidak bohong   alam pribadi  dar memberitahu temen  pikir ulang  linkaja aja  media transfer sekian terimakasih,"['sungguh', 'alam', 'buruk', 'sesal', 'linkaja', 'aja', 'media', 'transfer', 'tarik', 'tunai', 'tera', 'sukses', 'uang', 'tidak', 'hubung', 'linkaja', 'aja', 'email', 'facebook', 'instagram', 'respon', 'lambat', 'kapok', 'linkaja', 'aja', 'media', 'transfer', 'allah', 'tidak', 'bohong', 'alam', 'pribadi', 'dar', 'memberitahu', 'temen', 'pikir', 'ulang', 'linkaja', 'aja', 'media', 'transfer', 'sekian', 'terimakasih']"
"Fitur di aplikasinya mudah digunakan. Buat bayar ini itu jadi lebih gampang, jadi ga usah bawa uang cash hehe",0,1,1,0,fitur  aplikasi mudah   bayar     gampang  ga  bawa uang tunai ,"['fitur', 'aplikasi', 'mudah', 'bayar', 'gampang', 'ga', 'bawa', 'uang', 'tunai']"
"Aplikasi SAMPAH !!!Disuruh upload bukti saldo emoney lewat livechat dan hanya bisa lewat livechat aja, dan status di livechat masih dalam antrian terus..sekalinya terhubung kagak nyaut2, balik lagi nelpon ke cs, dan tetep gak ada solusi, tetep di disuruh lewat livechat secara berkala...hahahaha gilak kali, 6 jam padahal di pantengin tuh livechat kagak nyaut2. Ikhlasinajalah",-1,0,-1,0,aplikasi sampah suruh upload bukti saldo uang digital  japri     japri aja  status  japri   antri  sekali hubung kagak nyaut   nelpon  layan langgan   gak  solusi   suruh  japri  kala hahahaha gila kali jam   pantengin  japri kagak nyaut ikhlas,"['aplikasi', 'sampah', 'suruh', 'upload', 'bukti', 'saldo', 'uang', 'digital', 'japri', 'japri', 'aja', 'status', 'japri', 'antri', 'sekali', 'hubung', 'kagak', 'nyaut', 'nelpon', 'layan', 'langgan', 'gak', 'solusi', 'suruh', 'japri', 'kala', 'hahahaha', 'gila', 'kali', 'jam', 'pantengin', 'japri', 'kagak', 'nyaut', 'ikhlas']"
Parah... pembelian pulsa terpending 30 jam belum masuk juga. sampai sebegitu lama...bolak balik di email.jawabannya hanya begitu2 aja tanpa selesaikan masalah dan saldonyapun tidak kembali di tlp ke cs.....hanya nguras pulsa yg ada tanpa dilayani,-1,-1,-1,0,parah beli pulsa tunda jam  masuk    lama bolak   email    aja  selesai   saldo tidak   telepon  cs  nguras pulsa    layan,"['parah', 'beli', 'pulsa', 'tunda', 'jam', 'masuk', 'lama', 'bolak', 'email', 'aja', 'selesai', 'saldo', 'tidak', 'telepon', 'cs', 'nguras', 'pulsa', 'layan']"
"Saya sebagai pengguna linkaja baru2 ini sangat kecewa. Saya lupa nomor PIN LinkAja saya, tetapi bukan diarahkan untuk mereset nomor PIN atau Vertifikasi Nomor lewat SMS, saya malah disuruh menunggu 10 menit yang membuat jadwal keberangkatan saya terlambat. Dimohon untuk LinkAja memperbaiki kesalahan Nomor PIN pengguna LinkAja agar tidak disuruh menunggu, tetapi diarahkan dengan cara lain.",-1,0,-1,0,  guna linkaja    kecewa  lupa nomor pin linkaja    arah  reset nomor pin  vertifikasi nomor  layan pesan singkat   suruh tunggu menit   jadwal berangkat  lambat mohon  linkaja baik salah nomor pin guna linkaja  tidak suruh tunggu  arah    ,"['guna', 'linkaja', 'kecewa', 'lupa', 'nomor', 'pin', 'linkaja', 'arah', 'reset', 'nomor', 'pin', 'vertifikasi', 'nomor', 'layan', 'pesan', 'singkat', 'suruh', 'tunggu', 'menit', 'jadwal', 'berangkat', 'lambat', 'mohon', 'linkaja', 'baik', 'salah', 'nomor', 'pin', 'guna', 'linkaja', 'tidak', 'suruh', 'tunggu', 'arah']"
"Aplikasi payah masak mau reset pin aja susah, suruh telp call center ribet banget , ada opsi pertanyaan keamanan sama email tapi gabisa diklik , bukannya dipermudah malah dipersulit , nyesell banget download kalo nggak butuh buat bayar KAI ga bakal download",-1,-1,-1,0,aplikasi payah masak  reset pin aja susah suruh telepon panggil pusat ribet   opsi  aman  email  gabisa klik  mudah  sulit nyesel  unduh   butuh  bayar kereta api indonesia ga  unduh,"['aplikasi', 'payah', 'masak', 'reset', 'pin', 'aja', 'susah', 'suruh', 'telepon', 'panggil', 'pusat', 'ribet', 'opsi', 'aman', 'email', 'gabisa', 'klik', 'mudah', 'sulit', 'nyesel', 'unduh', 'butuh', 'bayar', 'kereta', 'api', 'indonesia', 'ga', 'unduh']"
"Untuk penggantian nomer lebih di permudah lagi karena nomer yang terdaftar di aplikasi tidak selamanya akan aktif, itu membuat susah untuk log in yang harus menerima kode OTP",0,-1,-1,0, ganti nomor   mudah   nomor  daftar  aplikasi tidak   aktif   susah  masuk dalam   terima kode kode,"['ganti', 'nomor', 'mudah', 'nomor', 'daftar', 'aplikasi', 'tidak', 'aktif', 'susah', 'masuk', 'dalam', 'terima', 'kode', 'kode']"
Good tingkatan kemudahan dan memutakhirkan guna kemajuan dan perkembangan,0,1,1,0,bagus tingkat mudah  mutakhir  maju  kembang,"['bagus', 'tingkat', 'mudah', 'mutakhir', 'maju', 'kembang']"
"Aplikasinya membantu, satu untuk semua, bisa melakukan transaksi apa aja hanya dari satu aplikasi. Sangat memudahkan. Tersedia Link Aja Syariah juga.",0,1,1,0,aplikasi bantu      transaksi  aja    aplikasi  mudah sedia linkaja aja syariah  ,"['aplikasi', 'bantu', 'transaksi', 'aja', 'aplikasi', 'mudah', 'sedia', 'linkaja', 'aja', 'syariah']"
"#uninstalllinkaja, udah dua kali beli paket data mana saldo udah kepotong tapi paket data ngga pernah masuk. App gajelas emang :(",0,-1,-1,0, uninstalllinkaja udah  kali beli paket data  saldo udah potong  paket data tidak  masuk aplikasi gajelas emang ,"['uninstalllinkaja', 'udah', 'kali', 'beli', 'paket', 'data', 'saldo', 'udah', 'potong', 'paket', 'data', 'tidak', 'masuk', 'aplikasi', 'gajelas', 'emang']"
Ini saya ko upgrade account ko ga di acc terus yah padahal uangnya saya mau pakai malah tidak di acc terus upgrade accountnya,0,0,-1,-1,   tingkat akun  ga  terima    uang   pakai  tidak  terima  tingkat akun,"['tingkat', 'akun', 'ga', 'terima', 'uang', 'pakai', 'tidak', 'terima', 'tingkat', 'akun']"
Harus berapa lama sih nunggu konfirmasi upgrade nya sementara akun udah ada isinya tpi tidak bisa digunakan tolong pencerahan nya yang punya aplikasi,0,0,-1,-1,  lama  nunggu konfirmasi tingkat   akun udah  isi  tidak   tolong cerah    aplikasi,"['lama', 'nunggu', 'konfirmasi', 'tingkat', 'akun', 'udah', 'isi', 'tidak', 'tolong', 'cerah', 'aplikasi']"
"Pelayanan live chat sangat mengecewakan sekali, tidak ada respon sama sekali, katanya interaksi langsung nunggu sampe ketiduran parah amat, lagi butuh bantuan gini, bener bener dah kecewa",-1,0,-1,0,layan langsung obrol  kecewa  tidak  respon    interaksi langsung nunggu  tidur parah   butuh bantu gin bener bener  kecewa,"['layan', 'langsung', 'obrol', 'kecewa', 'tidak', 'respon', 'interaksi', 'langsung', 'nunggu', 'tidur', 'parah', 'butuh', 'bantu', 'gin', 'bener', 'bener', 'kecewa']"
"Aplikasi apaan ini transfer selalu gagal ,,hubungi Cs Udah seminggu ga ad balasan ..nyesal pake aplikasi inii..gmna mau ngambil duitnya kalau tarik tunai gagal..transfer gagal",-1,-1,-1,0,aplikasi   transfer  gagal hubung layan langgan udah minggu ga  balas nyesal pakai aplikasi ini gmna  ngambil uang  tarik tunai gagal transfer gagal,"['aplikasi', 'transfer', 'gagal', 'hubung', 'layan', 'langgan', 'udah', 'minggu', 'ga', 'balas', 'nyesal', 'pakai', 'aplikasi', 'ini', 'gmna', 'ngambil', 'uang', 'tarik', 'tunai', 'gagal', 'transfer', 'gagal']"
"02.16 8/7/2020 Ngisi paket data smartfren dari link aja, saldo sy sdh k potong.. Tpi pket data gk masuk di no hp ny .. Biasa nya gk pernh sperti nii ... Bru kali nii kecewa ð saldo bonus + saldo utama kepotong, padahal transaksi nya gagal 13.26 8/7/2020 Gk sampe 1x24 ... Saldo + saldo bunus sy kmbali ... Cz transaksi gagal ð¥° jadi aq nilai bintang 5 â¤ makasih Link yg Fast Respon .... ð",1,1,-1,0, isi paket data smartfren  linkaja aja saldo    potong  paket data gak masuk  nomor telepon    gak     kali  kecewa saldo bonus saldo utama potong  transaksi  gagal gak   saldo saldo bonus    transaksi gagal   nilai bintang makasih linkaja  cepat respon ,"['isi', 'paket', 'data', 'smartfren', 'linkaja', 'aja', 'saldo', 'potong', 'paket', 'data', 'gak', 'masuk', 'nomor', 'telepon', 'gak', 'kali', 'kecewa', 'saldo', 'bonus', 'saldo', 'utama', 'potong', 'transaksi', 'gagal', 'gak', 'saldo', 'saldo', 'bonus', 'transaksi', 'gagal', 'nilai', 'bintang', 'makasih', 'linkaja', 'cepat', 'respon']"
"Wow transaksi mudah, murah biaya tf antarbank dan banyak promo2 kalo bayar2/beli pulsa/paket data ðð",0,1,1,0, transaksi mudah murah biaya transfer antarbank   promo  bayar beli pulsa paket data ,"['transaksi', 'mudah', 'murah', 'biaya', 'transfer', 'antarbank', 'promo', 'bayar', 'beli', 'pulsa', 'paket', 'data']"
Reset password ngga bisa. Live chat ngga bisa. Mending hapus aja nih aplikasi. Liat koment di Instagram isinya cuma keluhan,0,-1,-1,0,reset password tidak  langsung obrol tidak  mending hapus aja  aplikasi liat koment  instagram isi  keluh,"['reset', 'password', 'tidak', 'langsung', 'obrol', 'tidak', 'mending', 'hapus', 'aja', 'aplikasi', 'liat', 'koment', 'instagram', 'isi', 'keluh']"
"Sangat membantu... , N knp Skr Linkaja ga bisa buat naik trans jkt,...? Aduh bikin masy. Susah aja, . Naik Transbjkt hrs pake app Tije, dan topup nya hrs pake astra pay yg , biaya top up ya minta ampun deeh... , Ayo Link aja masuk lagi ke Layanan Busway jkt",0,-1,1,0, bantu    linkaja ga    trans jkt  bikin masyarakat susah aja  transjakarta  pakai aplikasi tije  isi   pakai astra pay  biaya mantap    ampun deeh ayo linkaja aja masuk   layan busway jakarta,"['bantu', 'linkaja', 'ga', 'trans', 'jkt', 'bikin', 'masyarakat', 'susah', 'aja', 'transjakarta', 'pakai', 'aplikasi', 'tije', 'isi', 'pakai', 'astra', 'pay', 'biaya', 'mantap', 'ampun', 'deeh', 'ayo', 'linkaja', 'aja', 'masuk', 'layan', 'busway', 'jakarta']"
"Masuk akun aja banyak gangguanya,suruh hubungi call center, begitu d hubungi susah banget nyambung ke cs nya. masuk saldo juga aneh d riwayat sudah masuk, di tampilan utama saldo ga ada masuk. Tolong perbaiki kwalitasnya.",-1,-1,-1,0,masuk akun aja  ganggu suruh hubung panggil pusat   hubung susah  nyambung  layan langgan  masuk saldo  aneh  riwayat  masuk  tampil utama saldo ga  masuk tolong baik kualitas ,"['masuk', 'akun', 'aja', 'ganggu', 'suruh', 'hubung', 'panggil', 'pusat', 'hubung', 'susah', 'nyambung', 'layan', 'langgan', 'masuk', 'saldo', 'aneh', 'riwayat', 'masuk', 'tampil', 'utama', 'saldo', 'ga', 'masuk', 'tolong', 'baik', 'kualitas']"
Sudah daftar lewat KTP dan data diri tetep saja ga bisa kirim uang.. Beli paket data di aplikasi ini bacaanya sukses....pas di cek sampai beberapa jm ga masukÂ² paket data yg saya sudah beli.. tolong sistem di perbaiki..,0,-1,0,-1, daftar  ktp  data    ga  kirim uang beli paket data  aplikasi  baca sukses pas  cek   jam ga masuk paket data    beli tolong sistem  baik ,"['daftar', 'ktp', 'data', 'ga', 'kirim', 'uang', 'beli', 'paket', 'data', 'aplikasi', 'baca', 'sukses', 'pas', 'cek', 'jam', 'ga', 'masuk', 'paket', 'data', 'beli', 'tolong', 'sistem', 'baik']"
"Jujur, aku download apk ini tu krn dulu mau trip ke jogja-solo yg pake krl. Kan klo pake kartu harus beli dlu, tpi ada opsi lain yaitu pake LinkAja, lebih mudah jadinya. Eh ternyata selain bayar tiket krl, bisa buat bayar yang lain kek paket data, bpjs, bahkan kalo mau sedekah pun juga ada opsi dana sosial lhoo, keren bgt kan?.. Trus ada vouchernyaa, banyak lagi, mantap deh ni apk. Good jobb!!!",0,1,1,0,jujur  unduh aplikasi      trip  jogja solo  pakai kereta rel listrik   pakai kartu  beli    opsi   pakai linkaja  mudah     bayar tiket kereta rel listrik   bayar   kek paket data bpjs    sedekah    opsi dana sosial  keren     bon   mantap  ni aplikasi bagus jobb ,"['jujur', 'unduh', 'aplikasi', 'trip', 'jogja', 'solo', 'pakai', 'kereta', 'rel', 'listrik', 'pakai', 'kartu', 'beli', 'opsi', 'pakai', 'linkaja', 'mudah', 'bayar', 'tiket', 'kereta', 'rel', 'listrik', 'bayar', 'kek', 'paket', 'data', 'bpjs', 'sedekah', 'opsi', 'dana', 'sosial', 'keren', 'bon', 'mantap', 'ni', 'aplikasi', 'bagus', 'jobb']"
